Zona,Escolaridade,Gênero,Faixa etária,Eleitorado,Com biometria,Com biometria (%),Com nome social,Com deficiência,Data de carga
3,ENSINO MÉDIO COMPLETO,MASCULINO,50 a 54 anos,1927,1898,"0,985",1,9,2022-07-11 22:32:34
3,ENSINO MÉDIO COMPLETO,MASCULINO,55 a 59 anos,1813,1784,"0,984",0,18,2022-07-11 22:32:34
3,ENSINO MÉDIO COMPLETO,MASCULINO,60 a 64 anos,1297,1277,"0,9846",0,15,2022-07-11 22:32:34
3,ENSINO MÉDIO COMPLETO,MASCULINO,65 a 69 anos,797,786,"0,9862",0,21,2022-07-11 22:32:34
3,ENSINO MÉDIO COMPLETO,MASCULINO,70 a 74 anos,465,462,"0,9935",0,16,2022-07-11 22:32:34
3,ENSINO MÉDIO COMPLETO,MASCULINO,75 a 79 anos,138,137,"0,9928",0,7,2022-07-11 22:32:34
3,ENSINO MÉDIO COMPLETO,MASCULINO,80 a 84 anos,60,59,"0,9833",0,3,2022-07-11 22:32:34
3,ENSINO MÉDIO COMPLETO,MASCULINO,85 a 89 anos,19,17,"0,8947",0,1,2022-07-11 22:32:34
3,ENSINO MÉDIO COMPLETO,MASCULINO,90 a 94 anos,7,7,1,0,0,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,16 anos,209,0,0,0,0,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,17 anos,350,0,0,1,1,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,18 anos,387,16,"0,0413",1,2,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,19 anos,368,81,"0,2201",4,2,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,20 anos,395,212,"0,5367",1,0,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,21 a 24 anos,1919,1745,"0,9093",0,2,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,25 a 29 anos,1093,1067,"0,9762",1,5,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,30 a 34 anos,624,612,"0,9808",0,4,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,35 a 39 anos,738,725,"0,9824",0,3,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,40 a 44 anos,696,683,"0,9813",0,3,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,45 a 49 anos,628,621,"0,9889",0,3,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,50 a 54 anos,557,549,"0,9856",0,3,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,55 a 59 anos,565,554,"0,9805",0,2,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,60 a 64 anos,352,349,"0,9915",0,8,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,65 a 69 anos,224,224,1,0,6,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,70 a 74 anos,147,146,"0,9932",0,8,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,75 a 79 anos,52,52,1,0,3,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,80 a 84 anos,12,12,1,0,0,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,85 a 89 anos,4,3,"0,75",0,0,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,FEMININO,90 a 94 anos,1,1,1,0,0,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,16 anos,155,0,0,0,2,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,17 anos,277,0,0,1,3,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,18 anos,374,11,"0,0294",1,3,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,19 anos,314,56,"0,1783",1,5,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,20 anos,384,184,"0,4792",0,4,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,21 a 24 anos,1898,1758,"0,9262",1,3,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,25 a 29 anos,1183,1154,"0,9755",1,3,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,30 a 34 anos,628,606,"0,965",0,2,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,35 a 39 anos,701,682,"0,9729",0,2,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,40 a 44 anos,725,708,"0,9766",0,7,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,45 a 49 anos,526,513,"0,9753",0,8,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,50 a 54 anos,473,464,"0,981",0,6,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,55 a 59 anos,448,440,"0,9821",0,4,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,60 a 64 anos,306,299,"0,9771",0,5,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,65 a 69 anos,200,196,"0,98",0,7,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,70 a 74 anos,108,107,"0,9907",0,5,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,75 a 79 anos,29,27,"0,931",0,2,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,80 a 84 anos,18,18,1,0,0,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,85 a 89 anos,7,7,1,0,1,2022-07-11 22:32:34
3,ENSINO MÉDIO INCOMPLETO,MASCULINO,90 a 94 anos,2,2,1,0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,100 anos ou mais,1,0,0,0,1,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,17 anos,2,0,0,0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,18 anos,2,0,0,0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,19 anos,1,0,0,0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,20 anos,6,0,0,0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,21 a 24 anos,6,3,"0,5",0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,25 a 29 anos,10,9,"0,9",0,2,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,30 a 34 anos,15,15,1,0,2,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,35 a 39 anos,29,28,"0,9655",0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,40 a 44 anos,64,62,"0,9688",0,6,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,45 a 49 anos,94,91,"0,9681",0,2,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,50 a 54 anos,150,141,"0,94",0,6,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,55 a 59 anos,233,229,"0,9828",0,4,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,60 a 64 anos,307,305,"0,9935",0,6,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,65 a 69 anos,306,303,"0,9902",0,29,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,70 a 74 anos,335,334,"0,997",0,18,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,75 a 79 anos,186,184,"0,9892",0,7,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,80 a 84 anos,116,113,"0,9741",0,8,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,85 a 89 anos,47,46,"0,9787",0,5,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,90 a 94 anos,21,21,1,0,2,2022-07-11 22:32:34
3,LÊ E ESCREVE,FEMININO,95 a 99 anos,3,3,1,0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,16 anos,2,0,0,0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,17 anos,3,0,0,0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,20 anos,1,0,0,0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,21 a 24 anos,12,9,"0,75",0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,25 a 29 anos,18,17,"0,9444",1,3,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,30 a 34 anos,19,15,"0,7895",0,1,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,35 a 39 anos,39,30,"0,7692",0,2,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,40 a 44 anos,67,63,"0,9403",0,5,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,45 a 49 anos,103,94,"0,9126",0,7,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,50 a 54 anos,136,131,"0,9632",0,3,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,55 a 59 anos,196,184,"0,9388",0,9,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,60 a 64 anos,216,205,"0,9491",0,7,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,65 a 69 anos,230,224,"0,9739",0,21,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,70 a 74 anos,162,162,1,0,14,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,75 a 79 anos,86,86,1,0,4,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,80 a 84 anos,38,37,"0,9737",0,4,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,85 a 89 anos,18,18,1,0,1,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,90 a 94 anos,8,8,1,0,0,2022-07-11 22:32:34
3,LÊ E ESCREVE,MASCULINO,95 a 99 anos,1,1,1,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,18 anos,1,0,0,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,19 anos,2,0,0,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,20 anos,4,0,0,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,21 a 24 anos,18,13,"0,7222",0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,25 a 29 anos,328,322,"0,9817",0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,30 a 34 anos,824,816,"0,9903",1,2,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,35 a 39 anos,1172,1160,"0,9898",0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,40 a 44 anos,1106,1098,"0,9928",0,5,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,45 a 49 anos,759,757,"0,9974",0,2,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,50 a 54 anos,565,564,"0,9982",0,1,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,55 a 59 anos,467,465,"0,9957",0,1,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,60 a 64 anos,301,297,"0,9867",0,1,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,65 a 69 anos,149,149,1,0,1,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,70 a 74 anos,124,124,1,0,3,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,75 a 79 anos,49,48,"0,9796",0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,80 a 84 anos,25,25,1,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,FEMININO,85 a 89 anos,5,5,1,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,18 anos,1,0,0,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,19 anos,1,0,0,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,20 anos,1,0,0,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,21 a 24 anos,6,1,"0,1667",0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,25 a 29 anos,143,139,"0,972",0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,30 a 34 anos,404,402,"0,995",0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,35 a 39 anos,593,582,"0,9815",1,1,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,40 a 44 anos,568,561,"0,9877",0,1,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,45 a 49 anos,403,399,"0,9901",0,2,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,50 a 54 anos,325,320,"0,9846",0,1,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,55 a 59 anos,256,253,"0,9883",0,2,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,60 a 64 anos,168,166,"0,9881",0,1,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,65 a 69 anos,90,90,1,0,2,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,70 a 74 anos,75,74,"0,9867",0,1,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,75 a 79 anos,25,25,1,0,1,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,80 a 84 anos,10,10,1,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,85 a 89 anos,1,1,1,0,0,2022-07-11 22:32:34
3,SUPERIOR COMPLETO,MASCULINO,90 a 94 anos,2,2,1,0,1,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,17 anos,6,0,0,0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,18 anos,10,0,0,0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,19 anos,19,1,"0,0526",0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,20 anos,32,9,"0,2813",1,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,21 a 24 anos,277,248,"0,8953",0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,25 a 29 anos,827,817,"0,9879",0,2,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,30 a 34 anos,565,560,"0,9912",2,1,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,35 a 39 anos,499,491,"0,984",0,3,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,40 a 44 anos,463,457,"0,987",0,1,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,45 a 49 anos,261,259,"0,9923",0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,50 a 54 anos,184,180,"0,9783",0,3,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,55 a 59 anos,157,156,"0,9936",0,2,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,60 a 64 anos,94,93,"0,9894",0,2,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,65 a 69 anos,47,46,"0,9787",0,1,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,70 a 74 anos,22,21,"0,9545",0,3,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,75 a 79 anos,11,11,1,0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,80 a 84 anos,2,2,1,0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,FEMININO,85 a 89 anos,1,1,1,0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,16 anos,1,0,0,0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,17 anos,2,0,0,0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,18 anos,15,0,0,0,1,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,19 anos,16,2,"0,125",0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,20 anos,12,3,"0,25",0,1,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,21 a 24 anos,154,138,"0,8961",0,1,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,25 a 29 anos,545,536,"0,9835",0,2,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,30 a 34 anos,465,461,"0,9914",0,1,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,35 a 39 anos,393,388,"0,9873",0,3,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,40 a 44 anos,331,326,"0,9849",0,2,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,45 a 49 anos,197,193,"0,9797",0,1,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,50 a 54 anos,147,145,"0,9864",0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,55 a 59 anos,95,95,1,0,2,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,60 a 64 anos,69,69,1,0,2,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,65 a 69 anos,35,35,1,0,1,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,70 a 74 anos,23,22,"0,9565",0,1,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,75 a 79 anos,8,8,1,0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,80 a 84 anos,1,1,1,0,0,2022-07-11 22:32:34
3,SUPERIOR INCOMPLETO,MASCULINO,85 a 89 anos,1,1,1,0,0,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,100 anos ou mais,1,1,1,0,0,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,16 anos,1,0,0,0,0,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,17 anos,1,0,0,0,0,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,20 anos,1,0,0,0,1,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,21 a 24 anos,3,1,"0,3333",0,0,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,25 a 29 anos,13,13,1,0,1,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,30 a 34 anos,10,9,"0,9",0,1,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,35 a 39 anos,21,19,"0,9048",0,4,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,40 a 44 anos,22,20,"0,9091",0,4,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,45 a 49 anos,39,36,"0,9231",0,5,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,50 a 54 anos,61,55,"0,9016",0,3,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,55 a 59 anos,81,78,"0,963",0,7,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,60 a 64 anos,109,107,"0,9817",0,10,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,65 a 69 anos,148,141,"0,9527",0,8,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,70 a 74 anos,128,127,"0,9922",0,12,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,75 a 79 anos,70,69,"0,9857",0,6,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,80 a 84 anos,47,46,"0,9787",0,5,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,85 a 89 anos,12,12,1,0,0,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,90 a 94 anos,4,3,"0,75",0,0,2022-07-11 22:32:34
4,ANALFABETO,FEMININO,95 a 99 anos,4,4,1,0,1,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,17 anos,1,0,0,0,1,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,18 anos,1,0,0,0,1,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,19 anos,2,0,0,0,2,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,20 anos,2,1,"0,5",0,1,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,21 a 24 anos,9,5,"0,5556",0,3,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,25 a 29 anos,13,11,"0,8462",0,3,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,30 a 34 anos,15,13,"0,8667",0,4,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,35 a 39 anos,24,21,"0,875",0,4,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,40 a 44 anos,30,28,"0,9333",0,3,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,45 a 49 anos,39,36,"0,9231",0,5,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,50 a 54 anos,57,47,"0,8246",0,6,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,55 a 59 anos,59,55,"0,9322",0,4,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,60 a 64 anos,63,54,"0,8571",0,6,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,65 a 69 anos,61,53,"0,8689",0,9,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,70 a 74 anos,55,51,"0,9273",0,4,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,75 a 79 anos,16,16,1,0,4,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,80 a 84 anos,7,6,"0,8571",0,0,2022-07-11 22:32:34
4,ANALFABETO,MASCULINO,85 a 89 anos,3,3,1,0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,16 anos,24,0,0,0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,17 anos,31,0,0,1,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,18 anos,43,4,"0,093",0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,19 anos,59,21,"0,3559",0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,20 anos,58,38,"0,6552",0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,21 a 24 anos,184,166,"0,9022",0,3,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,25 a 29 anos,186,180,"0,9677",0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,30 a 34 anos,210,206,"0,981",0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,35 a 39 anos,277,273,"0,9856",0,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,40 a 44 anos,365,358,"0,9808",1,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,45 a 49 anos,357,350,"0,9804",0,3,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,50 a 54 anos,316,310,"0,981",0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,55 a 59 anos,357,352,"0,986",0,4,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,60 a 64 anos,360,360,1,0,5,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,65 a 69 anos,252,251,"0,996",0,8,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,70 a 74 anos,140,140,1,0,9,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,75 a 79 anos,55,54,"0,9818",0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,80 a 84 anos,29,29,1,0,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,85 a 89 anos,8,8,1,0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,FEMININO,90 a 94 anos,5,5,1,0,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,16 anos,11,0,0,0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,17 anos,25,0,0,0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,18 anos,25,0,0,0,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,19 anos,41,26,"0,6341",0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,20 anos,51,30,"0,5882",0,0,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,21 a 24 anos,248,226,"0,9113",0,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,25 a 29 anos,229,218,"0,952",0,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,30 a 34 anos,255,250,"0,9804",0,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,35 a 39 anos,325,310,"0,9538",0,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,40 a 44 anos,370,360,"0,973",0,3,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,45 a 49 anos,369,362,"0,981",0,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,50 a 54 anos,371,361,"0,973",0,3,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,55 a 59 anos,387,381,"0,9845",0,3,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,60 a 64 anos,375,368,"0,9813",0,4,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,65 a 69 anos,284,280,"0,9859",0,10,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,70 a 74 anos,163,161,"0,9877",0,4,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,75 a 79 anos,70,70,1,0,4,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,80 a 84 anos,25,25,1,0,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,85 a 89 anos,8,8,1,0,1,2022-07-11 22:32:34
4,ENSINO FUNDAMENTAL COMPLETO,MASCULINO,90 a 94 anos,3,3,1,0,1,2022-07-11 22:32:34
